,POOL_NAME,POOL_ADDRESS
1022,MATIC/BUSD,0x10ba7b2531891cc9d605151f3dab15b98ab4eb26
1023,GNC/USDT,0x299ba4cea3c36dc3e694b4de29cb2783b069b426
1024,RC/WBNB,0xbcb0562e80ae1d0b87ae7416a03c5125e0a02c6b
1025,PAK/WBNB,0x1a7d63e230fffb2139f7cd25a3aa2a414d118170
1026,USDT/ALICE,0x2412a6dd73db64710be34fb4b5f352b851b894a4
1027,WOO/WBNB,0x91df31eb89a7551be796932c874ad76262b546fc
1028,WBNB/Lsp 20,0xdc6d18ad913ae379f862de8dcb57dbdec73288d4
1029,WSPP/WBNB,0xe58ed17c7066ed60d1c4b1e545c4733bd6f03229
1030,WBNB/BGD,0xf0582988ead62552ddac8743052f05e577f278e7
1031,RLPH/WBNB,0x864ef66bdca99461fe07641213a5cde1acb524aa
1032,ETH/ADA,0x9a7199a49d7c82dc4f2dc8ea7dc2a9550dccfebc
1033,ETH/LINK,0xd4fe1ecfadeff6660941da4fcd84ca5a81f7f603
1034,WOO/USDT,0x53d26368cb5fdbfb29966df89cecafd9e709c2d9
1035,SHIB2/WBNB,0xd56559daa9fa1c270e4943be262a54e5ddc5a2aa
1036,Warden/WBNB,0xa8516ff2a24ffa19677a11fd4ec60a336e6645f3
1037,WBNB/BSW,0x939a46cd6035d176f1e9c7d7276828582ba97dba
1038,BUSD/O3,0x9d6b3bd1b27a8f030ed2ad1c57f789bb7b7cd5f9
1039,BTCB/SUSHI,0x4ffc4130b66111506fd3bf1ff7de42d389555f1f
1040,WBNB/GIG,0xf009328050459bb712bfe5bee7e8ab2d17c02e10
1041,WBNB/τDOGE,0x5f0efb6fbe7b63643fb3a4f536e669b60c567a72
1042,C4C/WBNB,0xd449e4533058af7fd3380e225cae6f5ff0af8812
1043,M87/WBNB,0xf293a82b06d2f878678ae7a62d78fc65ce7e796d
1044,GGR/WBNB,0x2d545c8036fbc7c9095f33971296e91cb9f28e68
1045,WBNB/NFTART,0x56a08a49a6200768dcfed3973aeb88499525389c
1046,WBNB/GART,0x06c41e1d08564762b9291ff67591c4262d08b1c4
1047,WBNB/COC,0x11ba17f2e6364dd4e63e060fb67f9d45ba88cb3d
1048,ANOM/BUSD,0x63c9f5b67b95bcb6caf0a322e84045ecd0b8588f
1049,WBNB/RGCoin,0xd30faa58b02878e65bce2ed9a6b10069986ce15d
1050,WBNB/PIZA,0xe3c3c205a8c7f955eae0c711f5b6460b14a16efc
1051,GTA/WBNB,0x5fec8e88923d7f7745f5681f1c8803c3c3b38e9c
1052,UNFI/WBNB,0xba00d58f1c4ae9dcb151771b0802310637f12d25
1053,MEDOC/WBNB,0x97983102b6f3a105305d09b8190b7713f4d0549d
1054,Onion/WBNB,0x4045937f55377da4c30fe06984c14e7f6621d48b
1055,FlokiFrunk/WBNB,0xb5f51f99d8a3e3e3961302a6a4d8d0bcc0bd5219
1056,MMFT/WBNB,0x7ac5f478377a5fe4c728899f1d689b38df159400
1057,ICE/REEF,0x95304d219fef3dd7a0aab73c852d485277e0c7f1
1058,POLS/BUSD,0x61be7c394399c96812be1db0ae7dbffaba108320
1059,BSCPAD/WBNB,0x0ea23a394ec6c2b9b4a3a0e2c3e017e08fbd5036
1060,HASNT/WBNB,0x6dee7ff131cf4e62bfa9e83748d411fc673d518f
1061,BRAYSHEET/WBNB,0xaf0f3539c75930fbb21d34d377f6813e61e71c85
1062,BAT/BUSD,0x28a2a36ae0ff0e603a4bd597997df4b9ff6ad82f
1063,CULT/WBNB,0xad878332ea3e78f7594fa397b3407fbd010ce5c6
1064,WBNB/MTE,0x28acdfdd1d51d659b2811c4b6333a74ccc75bb3a
1065,Cultx/WBNB,0xc11a24dd4a7b97b303b6fb08290f14dac679b9d4
1066,HPAD/BUSD,0x4846db3a83c68ed59f836c0ae2bda1cfe932891e
1067,DEX/BUSD,0x6bb68f2ce57489a40520f518a76bf18d61bf7f00
1068,DOJO/BUSD,0xba30729b006efaff98c474cffc8e9d55dfc5f848
1069,NGT/USDT,0x1c061f925cc10fdf9a4103ab716cb47ddd545f88
1070,WBNB/BOSCO,0x1fc5cad613e4c6b3a664d667da4ec241693f05b9
1071,CONS/WBNB,0x12748fa7dc1b3b70d8a8571ff0e1ec9502551ca7
1072,DOBO/BUSD,0xb747e827ab4c6e24f793c1ef2f62f3b9a30b7fff
1073,WBNB/GOD,0xba2bdd7153cf5a290457f21551e4d5185d0198fd
1074,aLog/WBNB,0xe36ac48e4f259f1d68f2056e461654923d87fa13
1075,ADAcash/WBNB,0xc2fdb3197f176d37a88bd4a9beee9b0eded34dcf
1076,CDT/WBNB,0x4c34964cec1d4244a394e94f60494185fa03cf49
1077,GLDLVS/WBNB,0xc53141163e2d807ac1a538efd4c4cb531fff07c1
1078,GMC/WBNB,0xb15ec5a82cdb1a0ec99e214ae978c693a54b43c5
1079,Fix/WBNB,0x0692377e3c5f5eed0828ac46d2cd01ec3024377d
1080,BRNY/WBNB,0xc1411a6a07b760732a35eddcfc03f1851f21539d
1081,SUSHI/rich,0x94afdba794a0eb0223f4f211851fc4286bd2464c
1082,LOKA/WBNB,0xaf2e8fccb2a1293f73ef2d108d0ec27141df6611
1083,ENLT/WBNB,0xc152ec3603c36de6e1cd661f458808be6a2d2af1
1084,EverDot/WBNB,0x36f5220600c93a1c1c0a8c35ee7d768d49b2a0fe
1085,USDT/Iron Hunter,0x6a6bf6a36bd50f65bdcbb6001cbe6ea6f0d120c2
1086,EVM/WBNB,0x175309d3aa99fca5ad6396e01dbbaf688f029822
1087,USDT/cMETA,0x8eccf37005c7a3ad26bd9050b7a40c5230bd15d3
1088,BUSD/TRTO,0x742a073ad85b5c0ce206af3ed7bafba212c5c46d
1089,Joes/WBNB,0x336efc214b721cff7336e89055508d140321c811
1090,ICE/TRTO,0x7fcb72d917cdb69f90cf54f03884effe4394a420
1091,SHIBG/WBNB,0xa88d635babff479b284dd9d9a6ccbd6071a00acc
1092,1T/WBNB,0x4b14f0df0b37e0b4f3341790e32fb7078aaf051d
1093,WBNB/renBTC,0xb91d8ec2e216bef1149d8e1cd97b62d3f12c9b91
1094,MONKEY/WBNB,0xed210fb17b71caed60e2d8ef9a17ca69c312a477
1095,DFIN/WBNB,0xf036b17ca6e1c3710c8d4d3b3629e03f84f4b3f8
1096,SIG/WBNB,0x747eb474c32c5acf53d280a64fb215fb88d047c7
1097,FARMA/WBNB,0x6726f4c957dfeb4abbf2ee12257b03a1ed1289ad
1098,WBNB/XRPB,0x5819168dbfc35a3a490bae1239e29c8a06ee70df
1099,BABYCAKE/BUSD,0xec2b9972a8ce913ffe2a0a0bacd9215c661e3ac4
1100,EHMET/WBNB,0x5fde3cdf9a99476aef009e21d5952a1b6967390b
1101,DEX/USDT,0xcd092430ae46741143eb7a55f726d6d347799a1d
1102,WBNB/Shytoshi Inu,0xb4e62f3daa438ea73d0e0b4991a915ded66e4a8e
1103,zeni/WBNB,0x4b4fb2e578811a6f64b55c94c66ff77f38fdb5d4
1104,CHAMOMILE/WBNB,0xf286b8b8bfe5d732c08e6757fa27a50ea0b9a5b4
1105,BURGER/WBNB,0x064d7c54e7b1342fcd925868513ccd18f768ecc2
1106,WBNB/BONET,0x8271bd19f479af99cf5b51135909c43c9620a469
1107,NIKE/WBNB,0xcbe6afb15d4f8d82563dc711e53e99ab4dcceddd
1108,USDT/MATIC,0xba6266b72a47671ef8363dacb6beca2d2a002c7e
1109,OAI/BUSD,0xa094e26ef8d185dea18d841e488b1fe798887bb8
1110,SBB/WBNB,0x3788d8925e3a5a2e6fb99a46a2bc7c58c3de342d
1111,SQUID/BUSD,0x47a2a69a21aa1fbfcbe010cda9588d207e4cc274
1112,GROVE/WBNB,0xfc58970e3192cedf0bb010a2b1368f14845f478c
1113,BTCCB/WBNB,0xa9cd687216b7c0f17ae6c8dc3cc467507300a7a9
1114,SQUID/WBNB,0x3f283e51ad3d81b44d406f92ec6fb97d0e7d0d66
1115,WBNB/ACK,0x4239df037039d67469d5ffaf02c705e6d54195bb
1116,TSLA/WBNB,0x15351fee328759aeec8fd26cb49b4c6a0fba95e7
1117,SAFEMARS/WBNB,0x9993ffdd1a5bac196a02b37648f9d91b68e4e87a
1118,RAMP/BUSD,0x4aa4d0de5d9c0404095620e811d65875a4c84118
1119,VLXPAD/WBNB,0xd7116f522ecfee93620f8114d93506df5a6bfd87
1120,USDT/ACY,0x144252cf7feba709c1a4231bf7a67f51ba72a751
1121,BBT/BUSD,0x484825c0212d16d67135f948ae8fd1aa6fb0c426
1122,TANTAN/WBNB,0xff7fbacbf6c302e9bb9adf105cd7ed0a0240ce94
1123,GTPS/WBNB,0x909bd933864be0eadf7e11bf2bfc6c32afcf2bf1
1124,SPOOKY INU/WBNB,0xe7eacee405ba5b4ab4a15feb0f55c37cf0d8526c
1125,USDT/O3,0x94a9b0be7236af5cc9481b18f30d8d17c25c4e06
1126,SHINIBU/BUSD,0x76d1a5f8acd6d306923890124a15b7cc08b007b0
1127,KPI/WBNB,0xfed1a78ae624891f742264bd1d6a1b6737b0944a
1128,STRL/WBNB,0xb7b6dd35ed0dbc6bc79ad2adba7e43119c99ba13
1129,EverETH/WBNB,0xbacf6b430fb46fd09fc9a8cb39a8abd82f4dfb0d
1130,LUNI/WBNB,0x6de236414052fa24b28ee8aaeced1171daf61ec4
1131,WBNB/GSM,0xb3e93e4d4da5a8ce9048b013706a1a835463d18a
1132,WBNB/FLXP,0x5d44687dbd2d02956636b09ae1ed24fa50cef961
1133,ALBA/WBNB,0x3316d292a08b6faf69d003acb7c0e9f56b106b32
1134,CPRO/USDT,0x3f505c1ebee9fe2204715795945b223149fd0058
1135,USDT/IOTX,0xd77040c8d37178ac61bac7b608207736bff1821e
1136,WBNB/SOGE,0x939bc3ca18bef80bc3ec6c2b7c3895219b6a91d3
1137,WBNB/GNT,0xe613f0de5b94c441237499c4e11d827113bfe79f
1138,EPS/WBNB,0xef7364d3c988ca58c17138a9698a340ba2bfe63a
1139,WBNB/YLO,0x66756eb51a263c5d83392d1f70f66986f719004a
1140,Cake-LP/WBNB,0x50571b77b38bf072d3f9d508c17dc4eb9729c0f0
1141,ALPHA/BUSD,0x664bf318f2fa47db8345c685c915ee11ae78facd
1142,WBNB/HARD,0x24e3aa81f01cbea82cb00bfef5f78db98197b85f
1143,RAILBSC/USDT,0x99f372217f1351a4f0d2c7dd84119ac9bc7724db
1144,FLEPA/WBNB,0x801bd3211f814e806b9b10645f0e5d49f7803f17
1145,WBNB/TREES,0xc87e83fbc160e9bc368e77602c4e59a5044d1b86
1146,USDT/FROSTEDCAKE,0x3a24b731eb9e9b3ffd47900c1dad5371c12f4498
1147,BP/WBNB,0x66334ff929841920e1a1dc378abc85167344c8dd
1148,C98/WBNB,0x313ead8115389d06e2191c8c22822379ef0699f4
1149,VTECH/WBNB,0x8e702fffca221d0f3d95b08dc4ddbe5209c49357
1150,Hach/WBNB,0x2a3eb2b553a2ac1b7c3ae4eae04255e060c7060f
1151,bMXX/WBNB,0x892d17b1448138c2d73455099db6579855dae1a3
1152,ZNPRTCL/SUSHI,0x1509899f9c523098128526369d36065a6877017a
1153,USDT/DGT,0x008a71b197d2fb076f909ad8385610e7128a8720
1154,WBNB/SIMA,0x40e95a611ae464994972616b71549e161d56e1b1
1155,ADA/BUSD,0x5c3f3b7f3851ee761648a961441cc1b474567479
1156,TUNA/WBNB,0xa1e4b966455aafe86043b18a28b99d62e5158de8
1157,QMD/WBNB,0x1bea5e1effa732a08360ccdbe180bce5f40d5a0f
1158,WBNB/DMR,0x5a2017908ea2978eee4c7c85504ddb9c6567e8af
1159,DogMoon/WBNB,0x1127a63a2cda8063cb74e9bc953877284c10cabf
1160,NARCS/WBNB,0xc782978019a4045844d967d6707174b8f810ee4a
1161,ETH/ICE,0x36cc9a7bd3b546acee05f4349704cd21c1965059
1162,LVL/WBNB,0x3dcba2d2ac6280c1d9f8deb2bbc5f9e28062bd86
1163,WBNB/SHBTUBE,0xa4a9526eb0602d842746783c7686cbeecde7fadc
1164,Cake/USDT,0xd5bcc36f9e852ce059843cbeeff6680d09330a73
1165,KETCHUP/BUSD,0xb133d9497d31f6b064459fc69366be90eaeb1a34
1166,ETH/TRTO,0xc1939f9f150db4b25701a18c75c3b25a78f2b121
1167,WBNB/BOL,0x8dfca83c4942570a58668a4f2d558b0383e59c50
1168,WBNB/TVF,0xd238efe6466f321b247a28f09f049ac0bedaa62e
1169,AMLO/USDT,0x2b5389abd25c59c8f3f153903a249637a3130071
1170,AAH/BUSD,0xb0382fead80c9a32508d85ed19feb225b03b207b
1171,FHTAGN/WBNB,0x1632095c30a883b7671ca0211f980946afaad34b
1172,WBNB/TRUV,0xe54c346c8b79c34e38ef64ae4b4cb0d2da139f71
1173,USDG/BUSD,0xe793668ea7b0040f9afee833af3bdb2afd43a38c
1174,BNP TOKEN/WBNB,0x90597bebd788951b241c1f3510d21c36a2a298fc
1175,YOOSHI/WBNB,0xbf91f0e16568d789380928e7f61d8b3865943c5b
1176,GLA/BUSD,0x182fca345faf2b839ecc76397f66d96fcfaf2f74
1177,SOL/WBNB,0xcc64729d6f9ab20c2a919bc82758cd98b8a42352
1178,WBNB/BTD,0xf20db464a7058f2af21252f0ae4156e8ef059373
1179,ICZ/WBNB,0xece46269a34483b4cb98b1608b6d96d116bc4421
1180,FOMO/WBNB,0x4ddc139cab204b299afe0561969ca620d50058dc
1181,USHIBA/WBNB,0xd827e37303574d4e94bf3f65e04cee87f96818a3
1182,BTCBR/USDT,0x451b610cd58672360f3f7a5841220959ccc96f7f
1183,FIL/USDT,0x1d6ec5dd3c1d48ef09cdcb23cece99adf278a25a
1184,FN/WBNB,0x24209c5f95f97f7460f27cfe311ba7340c8e766e
1185,AD2/BUSD,0x462b76767811d5dd0e2e875ff06c4410125965b7
1186,MRXb/WBNB,0xda7436c40634145bfe6264fa3f83334e29acc388
1187,SAFEMARSCASH/WBNB,0x99cefabd7bddb07a97191125a031963fe1f5cb5e
1188,SOKU/WBNB,0x152ca85de9795850ce7c44f430534ef82f7273cf
1189,EKTA v2/BUSD,0x7e2f511b2c3282d6e49c825d486d2999104dca2b
1190,BabyPig/WBNB,0xe7337d635d9f3e07c25ca5378f08432c0754e9a2
1191,CRDMR/WBNB,0x0b81cd758b74b2f84e227a62587bc28fdcadf7b8
1192,USDT/TRDC,0x76b361bf0c1264d99e253be5eea06a6419ce8bb7
1193,ETH/YT,0x56f2bf34c002f67aa96af23343b7f44f77b2d110
1194,WBNB/WDBANK,0x0ca16c0119c09fc6f87213383ce85035553a7c45
1195,SWAK/USDT,0xb3977840611bfa6bfbf0f825045402a286d61243
1196,MTK/WBNB,0x8a4be6917207c06e53676ea813eebe8e0dbe2cec
1197,NDN/WBNB,0x51276236d829dae88662ea69e83d3f2752e72b6d
1198,ALT/WBNB,0x9f6dec5bf2d524665c248d7592d31887070c4efa
1199,SUSHI/MATIC,0xa4438dee795f1a0100c943d021dcff063983562b
1200,WBNB/DOGEMAM,0xaf9d09b2dd57d3ea80e3376c68b4c7560cd49377
1201,Numancia/WBNB,0x84d6e6721370c315bf42fd1d4c7cf8937b9cb303
1202,WBNB/PORNROCKET,0x15c7c36e56721c4029118a76111798b2c834533e
1203,WBNB/DSW,0x24ada2498992069516ba6b82cf63dcc7ed0751c6
1204,PRFP/BUSD,0x68f965c3d9a4638938169046e07e3ac5e8720e20
1205,CAMEL/WBNB,0x770e86f6bc541002afd42ffe5caeecf62061b721
1206,DAPF/WBNB,0x5f404016a45cd4a75910ac435b4c4615d6377f8b
1207,ANVIL/WBNB,0x0ec683aa099c4f23992723e2d2ff951f4d8eea15
1208,SPACE BUD/WBNB,0xd58596628b645ca49684d1f944fcc7604f0f6de0
1209,WBNB/IGLU,0x88a040ad16f9721c4c739a536fee6e1a5dcf4c79
1210,YFI/WBNB,0x2896a9a8a164b4aac0b63cf6b164381c16ec59fe
1211,USDT/BTCB,0x9547675bd7127987e3b3e375f44684d8220ef255
1212,WBNB/jnt,0xbcb0ce3e31eb9528e872b3bb0abd4d20ad68dc8b
1213,P2P/BUSD,0xc3de3fd8a1df2104acfff476cbf0b4f2edfc5096
1214,MYST/WBNB,0x4a99fbdabf735758907a984fee2b4f562e0ff460
1215,WBNB/EGC,0x06e3b4ccaca41d5227b93fcbece4bb7fe8a9a4aa
1216,WBNB/TNT,0xbf803c24fdca96aa808d4326d998be0ead254f6e
1217,SFMF/WBNB,0x12e047e8f05604298a5680f2ed698f1cf10a8d5c
1218,ELVIS/WBNB,0x72bf745ac9207c36e92a9ca7db7deb39a0ead9bd
1219,BRICK/WBNB,0x64aa6a48651d69882a74a97651fa518708c56522
1220,TSE/WBNB,0x70100cc96f27af72a243ee0de910ea06ceb924be
1221,LTC/USDC,0xd4c2d19285b51165a7817d01af44d0153d319b32
1222,USDC/RANKER,0x1db1519de052adadaf46ad48fdfdd8dd18dd06fb
1223,FNC/USDC,0x1c960d224bb2b219c9937c44df345378ceb3b4ad
1224,USDC/BPRCY,0x47e4c3841adba3cadb67e02b9242e0c4b56ea0b4
1225,USDC/Lsp 20,0x36c1aada5cce85abd977d625ae24df64ef217817
1226,BAT/USDC,0x94c31dd2f6b6b3cd501fbc6be20526dedff85d22
1227,DFT/USDC,0xbd4994be4431f85052383c709b08c5bb31ba1452
1228,WOO/USDC,0xfbc6e72b108ae4a1628849e42a8de77821fa661b
1229,USDT/AKYO,0x776e194e0384435939e482e093b0b89ce7330697
1230,BTKN/USDC,0xa809e0dc4e5bbd905fb3ab4d31abd298c9341d27
1231,SHARIA/USDC,0xbbb809a98807a2402a1eae22c08f894d024798ac
1232,USDC/BRAIN,0x36f141545bb63b078c3fd8fd5125a4f17ee86655
1233,HILLTOP/USDC,0x30384c9f71071dc50fefdb5153d476f290a15c2e
1234,USDC/COC,0xaebfb85bfd0db7fac8822f34bf001458beca55ac
1235,MASK/USDC,0x3574fd1419555aa329b9334725422ff52c443449
1236,DEX/USDC,0x83167e88f0d771b27d847b6a437860a949317687
1237,USDC/MVA,0xb8eed891544fe77a083a67bd7d8b51b05c15c89f
1238,WBNB/sTrust,0x011a19958ca90aa8caad66f325478fbc0cadeb2b
1239,fUSDT/FUCK,0x0143f4a1fad1d10decc9de8b11b28a41b0aa9b61
1240,FTM/MIM,0x01ab1e6a952c870d736fbf6570a96c0e63e14013
1241,LTC/KTE,0x02e733f10bb649817e421ec055cd4793f63af9ba
1242,THB/WBNB,0x034a76df17b8e6c8824105d0b13bad5c2d4c475b
1243,TET/CZR,0x047c4affbbd55524342447f84dfc63568ae84778
1244,BTCB/DAPF,0x04949031e9a6f108efb5c7db60eab467ac018b96
1245,QAA/QAAA,0x0623853163511d02791bc0c0c4d90df92e209d01
1246,PNIXS/WBNB,0x07a0e35c83d889eee4000bf2cd95d210ba8a3c5b
1247,KOMI/wOMI,0x08be4ea991925824a18ee4c009c060cf1ff15d48
1248,Dogefather/FEG,0x090ca51ddc64181acbe5f9eebf7081908005e6c4
1249,frnd/BCH,0x0922a07415e428f11989beee7a2039f1e93b14a5
1250,IRMO/WBNB,0x0a0c05b81052c795485fa0aebb2048fe3ba39139
1251,BTCB/KRP,0x0aff3bbe4fbf522bd92db96a63274eb4f0c1f32b
1252,INJ/WBNB,0x0b8c1718b680f36b4f56a63cbba1faed6bfba78b
1253,ETHFIN/DogeDash,0x0bf430ec529dcf1ae747961d018b1b320eb4e6f1
1254,RP/WBNB,0x0c44d4eb1dea403c3041b3fe0927ff9eca28acee
1255,SPACE/WBNB,0x0d2843f9ab665e31332ee09bd86175cad373c325
1256,SAFEMOON/₿JOB,0x0fe817e47447209a1b6870a747794d731cfd0cd6
1257,USDM/MTC,0x10424a013bce66b535d601750dc45f307043a9f7
1258,MiniDoge/WBNB,0x1058b34ae688482860ed51be05cfe0fceea3390d
1259,WBNB/ST-3,0x10c35e11ea502b56d59317899450bdf66da2ab0f
1260,FM/DEXT,0x11043b0ad7ef64237ddfbf0f622e203e96b54039
1261,BTCB/TRTO,0x1133a9d3ea6f92d106d37845a8526c0e77959e62
1262,TFIN/RTEN,0x12a21c39e83212c62a683fd13ab50366bb1b0724
1263,BTCB/Bio,0x12dbec371fecbc89fad6c7214f83f48af13a88ad
1264,TURBO/WBNB,0x13073a0fde9ac336f7d7979774b11ca460d2e38b
1265,USDC/MYMC,0x136ea375aacba9b9e624050725b3dc2532de2dd4
1266,WBTC/ALCX,0x139acaa4510baabe297e3dfa9e172772042e1c0a
1267,SZKN2/SZKN,0x13cee34ec95bf50ef23b41e4a40818d84ce6dc7e
1268,Luxury/WBNB,0x140218fd7f75a3f69ffb4eabab032ddcdd40e171
1269,KTE/XA9,0x14ca24c994bebd6723bc7648bf1ac8d1b1ed99de
1270,BRBC/FM,0x1640bc4ca5e5e8bc0f8f587d0361cea71a910474
1271,DAI/AD2,0x16c9cf4f66d558a7e32ca75f8cecaadc4a13f233
1272,SPAT/KTA,0x1850b616703726b1a46a77d975d43e383f2a0f01
1273,zSEED/WBNB,0x186c0ec17055e91ccf543c3bb8dbc9324354a570
1274,SOUL/GTTR,0x18e2f2d0ccfa90787bc38d945936a2f6e64be2f2
1275,ADA/ADAFlect,0x196f6e3ed1792616865ea68512b2726a8abe008c
1276,PDX/HOMI,0x1b6f398e488f8507ec3e9a85ed2c3735e9960207
1277,MATIC/SIM,0x1c8b16296813193aa3525e85a80ab795a3d34684
1278,what/WBNB,0x1e7e428070f37369a8ef643796d60a6ff98870cc
1279,Join/WBNB,0x1f14fe55c7bb5b2ef4b44e40fd9645a605804abe
1280,BRAIN/ONLYONE,0x1f82b5bd9aabbd8c4671d744ae53836bf54ef6c5
1281,BUSD/BAO,0x1fe201fc8d69885faee92d58644b215fd9476b43
1282,DAI/TRTO,0x1fec73ce4808397f34add25530f29296b672e91a
1283,SharPei/WBNB,0x20fc2c7ac0e435e244a39fa87c87f59aa1c43467
1284,XMN/BWT(👶⬜️🐯),0x2114bb9ff5c750c072ba55183fb8d99d437d071f
1285,DOT/SLP,0x219580d80f8037b55723fe241d8424005241c2c4
1286,LuckyTiger/WBNB,0x2220f249f8a9ab6239c2068ff9a28d4293db1c71
1287,XTZ/GTTR,0x22de5be2aa898932f1d7f149912f151909c3bce2
1288,ACNE/NFT,0x23586602608eb19d81bfca24b7ad7846708858a6
1289,ADA/LINK,0x24b47bbcd3e80e2e5bd2913aed9b271a86c35c57
1290,ACNE/PETS,0x2535a3a5f505a2b728a30ce3f40250af616a4244
1291,HEN/WBNB,0x25942655e2cb283a231755b8ee3d753173fa3ac9
1292,ShrimpFall/WBNB,0x25cc55fb52b588db91cf3d6368f6777f0f682266
1293,INJ/UNI,0x25f1bc090b91c20db468539466ca7ed02c557649
1294,ADA/DOT,0x25f8f71315ba97e1b3da55250d09b790ac34f1a9
1295,fUSDT/FUCK,0x266dd19adda5c5f8361e553350637611debe7c80
1296,SATT/unknown,0x274e7fe1287b43540ba543817a03be976dacffe0
1297,DMD/ETH2.0,0x2893d82d3b08b1ea7c1e881b7459b3badc80202f
1298,ADA/BAND,0x28b62c1e8dacef32af1142f7c97a5c768f10d101
1299,ALPHA/TRTO,0x298911c094bfa8d7a46268e0aa4a7616984f3c81
1300,Test2/WBNB,0x29b014364ebc819c6d5b8b2ca7e17fad9bf4f855
1301,CORD/VACC,0x2a0e84b4c8f1b6343f72fc27586a3e144fbe0c18
1302,ADA/MADA,0x2aab3cb702ac6be11b7e65749b866f7585b5361b
1303,VT/WBNB,0x2b092bb12d8e37e41eda2587baa77373ed9108fe
1304,Cake/TETRA,0x2bb9fbc293d45e1bcb3304391a961eb7c64f04ee
1305,BAT/ADA,0x2c55607bd02041ecc3a521c8e6fc2437ef0cfbd6
1306,ADA/TRTO,0x2c7ffb9fe8086653fd403e1a7a01d3256fee2eea
1307,STEP/BabyShibaInu,0x2cffe3362ce4eedb13503c4e3d2293d635508e03
1308,QueenDoge/WBNB,0x2e51fb240697f151108558e7e59a1214baaa18d0
1309,SZKN2/SZKN3,0x2e98ae35e8cc763ea420b4d23d23ee4f63a00639
1310,tenTEST/TT,0x302847b645165b04389d1a6adca7e0cf69c7c882
1311,$PACEFOOD/WBNB,0x31dad6737063f042675d5625db2bc67860e5e360
1312,JJ/USDT,0x325ed6ae3043500d01dcc5989023e8eb1f70c491
1313,BANANA/KTE,0x33242bd3ee70519561b3593da2eb077675d4e948
1314,tenTEST/TT2,0x33ac895fcd4ef2f0f745da10dd51847d038d52c0
1315,LuckyTiger/WBNB,0x340e2291136e82becd03385ef8c4abfdfc0de82e
1316,CORX/GShib,0x350262a16d7aee2942c10a8cb0d6fc7c6c8832c6
1317,WBNB/DLF,0x357ae9ae6b1ff41e84c05906dce0a4e523da864a
1318,WBNB/RBUX,0x35bd9afbc01bcd26008f61447f56999acb43a80d
1319,WBNB/AOT,0x35c82867158b81fe5a9a1ac76e4fbe15e50ebba8
1320,EQUA/WBNB,0x35e1ec067f41de6abd5554e14a8ffbeb28d25c86
1321,PEACE/WBNB,0x35e941f60e6927e152d34596f5168196cd62d72c
1322,XA9/GTTR,0x35ffd2e29cf704a090dd651106410db4cd07cf76
1323,BUSD/RBX,0x36a77ef3f681e1cb305c43046aa862af66da5f93
1324,BX/WBNB,0x374ed7390bb318dfb1468714ef63e5417690d219
1325,DOT/BTCB,0x37a64d7bb95e553b4bb605fdb32ee51bed76b689
1326,ELONINDEX/ELONINDEX,0x37cf59bfee7d69dfa0e453c9965cb3a16f179448
1327,NOMI/PDX,0x380b5c1d3f03c5ad2a66000625084d53c589f9a2
1328,Poor/WBNB,0x385ebdeb8f48383ca7a81f590f6db812fa407bf0
1329,Cake/GHT,0x388aee096e4c3a5600e31dbdd1b7aadf4425bd18
1330,WET$/Cake,0x3931dabd1cbc980dc513fd040309cd169b661d09
1331,ADA/ALPHA,0x395fd232ce4c76e4af9f92560e0403087e4e6db4
1332,ULC/ILVA,0x3b0035442a4db9a64628c8533bc2c139ff2740ed
1333,KTA/IOTX,0x3d9a154268dd1d201fc5e103eaa160b269b6b6fe
1334,CTT/ADA,0x3da92aaca517081fd00837f7336d867d5a5a4924
1335,KTA/BAND,0x3dd1fdb2d9fd7070872bd6ecfd363ddc8dc6a164
1336,xVUSD/xVON,0x3f9659ed0a9628d29a26599c94163287d32256e2
1337,WBNB/SMA,0x42ca71ddafd9868e911eb4389bb4b75fee5ef73a
1338,SHRIMP/BUSD,0x432d25d0674c7b80d26703f6531cc56ac39ec32a
1339,BIDOS/WBNB,0x437d2397fe3aa757000bd6109aa076c24d7e3dde
1340,SAFER/WBNB,0x448fcafa851f335e498a31ee07a2be376e02cae9
1341,CDTK/BAKE,0x44ee3591d1c8ecb0ebe0c4903d40d8b288b6cf0d
1342,Cake/BER,0x45046c4cd9e4d94c151be5f9f9c81befda080002
1343,BX/WBNB,0x4587431f89e1c3f73c3c7fdf196bda0b064d7554
1344,Cake/MIM,0x4673c48ec92bec06d144fae62d2d5c6d1a4bd516
1345,GOLD/Angy,0x47505387a214a055fa8de1d4dace94f6934c8acc
1346,LLT/WBNB,0x477b6ccdeb8eb771f5345ed0bba0746a66671819
1347,KTA/POOCOIN,0x48b7d031b33a7be0c5cc7eb7fb9f5bacdcca3447
1348,WBNB/PSTONK,0x48d81340c8ab67f841d405559b829ce55467292a
1349,MLGB/WBNB,0x4926a86a845672691a0728c0206247b9501b4d71
1350,DAI/Lsp 20,0x4960146d345d99ac768555c90ab5327de38a7f58
1351,FGD/SCK,0x49f4093fae13ef85a2d2c19de10db11b5bc15cfd
1352,POP/BUSD,0x4b26cfd36aa0418f32b6d93ed33a377aa61415ca
1353,GDT/WBNB,0x4bad32f1ebb2f5e3e9aa0624fd03834630fe2d4f
1354,NEAR/KTA,0x4c4f156341222e7ee9d1851973615b109a71df66
